source_file,drive_link,context
"2017\২০১৭ শিক্ষাবর্ষের নবম ও দশম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1YGf-XwvG1sdCxlxfuZ5iYJmk34_JJCft/view?usp=sharing","৮। | ক্যারিয়ার এডুকেশন"
"2017\২০১৭ শিক্ষাবর্ষের নবম ও দশম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1GOwvuIS7n2t6yXs7kHOJmPCChiuZKW_m/view?usp=sharing","১০ | পদার্থবিজ্ঞান"
"2017\২০১৭ শিক্ষাবর্ষের নবম ও দশম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1xZCSbKJdZvZiMNlMO-qdegTUfw53WeSY/view?usp=sharing","১১। | রসায়ন"
"2017\২০১৭ শিক্ষাবর্ষের নবম ও দশম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1fEtFJlDT9kjhMTzf-pj2X8CaLsJ1alXU/view?usp=sharing","১২। | বাংলাদেশের ইতিহাস ও বিশ্বসভ্যতা"
"2017\২০১৭ শিক্ষাবর্ষের নবম ও দশম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1mQamYYP3xTNzLKr-l-Gm5Ui1wkVHgJNB/view?usp=sharing","১৩। | কৃষিশিক্ষা"
"2017\২০১৭ শিক্ষাবর্ষের নবম ও দশম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1B80ZAVTVdX1kHKq7XSbr0sSX4Z_adIV7/view?usp=sharing","১৫। | পৌরনীতি ও নাগরিকতা"
"2017\২০১৭ শিক্ষাবর্ষের নবম ও দশম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1qiLxg4dYLcQ5x_GIA7SCy14REssM7KB_/view?usp=sharing","১৬। | হিসাববিজ্ঞান"
"2017\২০১৭ শিক্ষাবর্ষের নবম ও দশম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1kmrYlp4v9PAUZrTGkapvls6hlQsJQ_QU/view?usp=sharing","১৭। | ফিন্যান্স ও ব্যাংকিং"
"2017\২০১৭ শিক্ষাবর্ষের পঞ্চম শ্রেণির পাঠ্যপুস্তক (ইংরেজি ভার্সন).html","http://drive.google.com/file/d/1gD5rycd8oKQd_WgAXqO7xapneww2utga/view?usp=sharing",""
"2017\২০১৭ শিক্ষাবর্ষের পঞ্চম শ্রেণির পাঠ্যপুস্তক (ইংরেজি ভার্সন).html","http://drive.google.com/file/d/18uBcsT6EaqJ57iM8S1HiX7R8Zh8SDOlw/view?usp=sharing",""
"2017\২০১৭ শিক্ষাবর্ষের পঞ্চম শ্রেণির পাঠ্যপুস্তক (ইংরেজি ভার্সন).html","http://drive.google.com/file/d/1wNdof-x5cnvhkivs2F9mNB52vi61Yzzz/view?usp=sharing",""
"2017\২০১৭ শিক্ষাবর্ষের পঞ্চম শ্রেণির পাঠ্যপুস্তক (ইংরেজি ভার্সন).html","http://drive.google.com/file/d/1gD5rycd8oKQd_WgAXqO7xapneww2utga/view?usp=sharing","১। | আমার বাংলা বই"
"2017\২০১৭ শিক্ষাবর্ষের পঞ্চম শ্রেণির পাঠ্যপুস্তক (ইংরেজি ভার্সন).html","http://drive.google.com/file/d/18uBcsT6EaqJ57iM8S1HiX7R8Zh8SDOlw/view?usp=sharing","৩। | English for Today"
"2017\২০১৭ শিক্ষাবর্ষের পঞ্চম শ্রেণির পাঠ্যপুস্তক (ইংরেজি ভার্সন).html","http://drive.google.com/file/d/1wNdof-x5cnvhkivs2F9mNB52vi61Yzzz/view?usp=sharing","৫। | প্রাথমিক বিজ্ঞান"
"2017\২০১৭ শিক্ষাবর্ষের পঞ্চম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1gD5rycd8oKQd_WgAXqO7xapneww2utga/view?usp=drive_link",""
"2017\২০১৭ শিক্ষাবর্ষের পঞ্চম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1mmIIU4sUarbDHQFxIbKIHF90xmYcp8ND/view?usp=drive_link",""
"2017\২০১৭ শিক্ষাবর্ষের পঞ্চম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/18uBcsT6EaqJ57iM8S1HiX7R8Zh8SDOlw/view?usp=drive_link",""
"2017\২০১৭ শিক্ষাবর্ষের পঞ্চম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1YWMhpHH3Wffp_IxozJSJNxbk7t-qzqay/view?usp=drive_link",""
"2017\২০১৭ শিক্ষাবর্ষের পঞ্চম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1DWAyy9ffzbAqwoXhPEResCSQ0q__Xp4G/view?usp=drive_link",""
"2017\২০১৭ শিক্ষাবর্ষের পঞ্চম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1gD5rycd8oKQd_WgAXqO7xapneww2utga/view?usp=drive_link","১। | আমার বাংলা বই"
"2017\২০১৭ শিক্ষাবর্ষের পঞ্চম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1mmIIU4sUarbDHQFxIbKIHF90xmYcp8ND/view?usp=drive_link","২। | প্রাথমিক গণিত"
"2017\২০১৭ শিক্ষাবর্ষের পঞ্চম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/18uBcsT6EaqJ57iM8S1HiX7R8Zh8SDOlw/view?usp=drive_link","৩। | English for Today"
"2017\২০১৭ শিক্ষাবর্ষের পঞ্চম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1YWMhpHH3Wffp_IxozJSJNxbk7t-qzqay/view?usp=drive_link","৪। | ইসলাম ও নৈতিক শিক্ষা"
"2017\২০১৭ শিক্ষাবর্ষের পঞ্চম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1DWAyy9ffzbAqwoXhPEResCSQ0q__Xp4G/view?usp=drive_link","৫। | প্রাথমিক বিজ্ঞান"
"2017\২০১৭ শিক্ষাবর্ষের প্রথম শ্রেণির পাঠ্যপুস্তক (ইংরেজি ভার্সন).html","http://drive.google.com/file/d/1iBJuNDh8j-NbkSbNiNuCqCxjb_sz_nrb/view?usp=sharing",""
"2017\২০১৭ শিক্ষাবর্ষের প্রথম শ্রেণির পাঠ্যপুস্তক (ইংরেজি ভার্সন).html","http://drive.google.com/file/d/1J4YiEIKjN2qD-MkXRR3q99jx5xr03v2y/view?usp=sharing",""
"2017\২০১৭ শিক্ষাবর্ষের প্রথম শ্রেণির পাঠ্যপুস্তক (ইংরেজি ভার্সন).html","http://drive.google.com/file/d/1kTW8nTinaHwYrZCAi5e_d9Ol4o1bGahX/view?usp=drive_link",""
"2017\২০১৭ শিক্ষাবর্ষের প্রথম শ্রেণির পাঠ্যপুস্তক (ইংরেজি ভার্সন).html","http://drive.google.com/file/d/1iBJuNDh8j-NbkSbNiNuCqCxjb_sz_nrb/view?usp=sharing","১। | আমার বাংলা বই"
"2017\২০১৭ শিক্ষাবর্ষের প্রথম শ্রেণির পাঠ্যপুস্তক (ইংরেজি ভার্সন).html","http://drive.google.com/file/d/1J4YiEIKjN2qD-MkXRR3q99jx5xr03v2y/view?usp=sharing","২। | প্রাথমিক গণিত"
"2017\২০১৭ শিক্ষাবর্ষের প্রথম শ্রেণির পাঠ্যপুস্তক (ইংরেজি ভার্সন).html","http://drive.google.com/file/d/1kTW8nTinaHwYrZCAi5e_d9Ol4o1bGahX/view?usp=drive_link","৩। | English For Today"
"2017\২০১৭ শিক্ষাবর্ষের প্রথম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1iBJuNDh8j-NbkSbNiNuCqCxjb_sz_nrb/view?usp=drive_link",""
"2017\২০১৭ শিক্ষাবর্ষের প্রথম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1kTW8nTinaHwYrZCAi5e_d9Ol4o1bGahX/view?usp=drive_link",""
"2017\২০১৭ শিক্ষাবর্ষের প্রথম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1iBJuNDh8j-NbkSbNiNuCqCxjb_sz_nrb/view?usp=drive_link","১। | আমার বাংলা বই"
"2017\২০১৭ শিক্ষাবর্ষের প্রথম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1kTW8nTinaHwYrZCAi5e_d9Ol4o1bGahX/view?usp=drive_link","২। | English for Today"
"2017\২০১৭ শিক্ষাবর্ষের ষষ্ঠ শ্রেণির বইয়ের তালিকা.html","https://drive.google.com/file/d/0B8L6VJQZe3EEOUlUZnJScFgtdUU/view",""
"2017\২০১৭ শিক্ষাবর্ষের ষষ্ঠ শ্রেণির বইয়ের তালিকা.html","http://drive.google.com/file/d/1CtYV58mw8AAgNWzHL_AOOCQ_kCVkiPQV/view?usp=drive_link",""
"2017\২০১৭ শিক্ষাবর্ষের ষষ্ঠ শ্রেণির বইয়ের তালিকা.html","https://drive.google.com/open?id=0B8L6VJQZe3EEZnkwbU16WWM4M00",""
"2017\২০১৭ শিক্ষাবর্ষের ষষ্ঠ শ্রেণির বইয়ের তালিকা.html","http://drive.google.com/file/d/1INVhqAdK2q7UF_0TDF6nD9YBxpCf4DGb/view?usp=drive_link",""
"2017\২০১৭ শিক্ষাবর্ষের ষষ্ঠ শ্রেণির বইয়ের তালিকা.html","https://drive.google.com/file/d/0B8L6VJQZe3EENkJOd3JZTkctRkE/view",""
"2017\২০১৭ শিক্ষাবর্ষের ষষ্ঠ শ্রেণির বইয়ের তালিকা.html","http://drive.google.com/file/d/11Ft-emlH6342ZHx2yRgNX5veoXDxH6-j/view?usp=drive_link",""
"2017\২০১৭ শিক্ষাবর্ষের ষষ্ঠ শ্রেণির বইয়ের তালিকা.html","https://drive.google.com/open?id=0B8L6VJQZe3EETXZSYjdzQkc3VEE",""
"2017\২০১৭ শিক্ষাবর্ষের ষষ্ঠ শ্রেণির বইয়ের তালিকা.html","http://drive.google.com/file/d/1efNHR5XKnqanLO6zTWqmg60YmzWbem-p/view?usp=drive_link",""
"2017\২০১৭ শিক্ষাবর্ষের ষষ্ঠ শ্রেণির বইয়ের তালিকা.html","https://drive.google.com/open?id=0B8L6VJQZe3EENTI2Mmw1OHMwYXc",""
"2017\২০১৭ শিক্ষাবর্ষের ষষ্ঠ শ্রেণির বইয়ের তালিকা.html","http://drive.google.com/file/d/19JzEFBnnrtSvPmUeBjQozWArteCDk319/view?usp=drive_link",""
"2017\২০১৭ শিক্ষাবর্ষের ষষ্ঠ শ্রেণির বইয়ের তালিকা.html","https://drive.google.com/open?id=0B8L6VJQZe3EEMVpLWXViZGNYdVU",""
"2017\২০১৭ শিক্ষাবর্ষের ষষ্ঠ শ্রেণির বইয়ের তালিকা.html","http://drive.google.com/file/d/1lxWviNujACfo66_k_0pCt9c8ADhEzPft/view?usp=drive_link",""
"2017\২০১৭ শিক্ষাবর্ষের ষষ্ঠ শ্রেণির বইয়ের তালিকা.html","https://drive.google.com/open?id=0B8L6VJQZe3EELW9PUm1NN09IM2c",""
"2017\২০১৭ শিক্ষাবর্ষের ষষ্ঠ শ্রেণির বইয়ের তালিকা.html","http://drive.google.com/file/d/1oTX4GKWx9wy2XIyS00JbPqR3cf1rNG5A/view?usp=drive_link",""
"2017\২০১৭ শিক্ষাবর্ষের ষষ্ঠ শ্রেণির বইয়ের তালিকা.html","https://drive.google.com/open?id=0B8L6VJQZe3EEMmFDaWxNQTVscDQ",""
"2017\২০১৭ শিক্ষাবর্ষের ষষ্ঠ শ্রেণির বইয়ের তালিকা.html","http://drive.google.com/file/d/1QOKmAh-u8DogEKy1ASCrL27NkCFycJwj/view?usp=drive_link",""
"2017\২০১৭ শিক্ষাবর্ষের ষষ্ঠ শ্রেণির বইয়ের তালিকা.html","https://drive.google.com/open?id=0B8L6VJQZe3EEMDlreEI0WmVHZHM",""
"2017\২০১৭ শিক্ষাবর্ষের ষষ্ঠ শ্রেণির বইয়ের তালিকা.html","http://drive.google.com/file/d/1hN9ZHkFGdclFbG62GiZhp2tmhWwA2Dz3/view?usp=drive_link",""
"2017\২০১৭ শিক্ষাবর্ষের ষষ্ঠ শ্রেণির বইয়ের তালিকা.html","https://drive.google.com/open?id=0B8L6VJQZe3EETXhYSHpBSVA0cmM",""
"2017\২০১৭ শিক্ষাবর্ষের ষষ্ঠ শ্রেণির বইয়ের তালিকা.html","http://drive.google.com/file/d/1cU4TxyiP5JvWU86syrbYUPTM6Zj4w2xB/view?usp=drive_link",""
"2017\২০১৭ শিক্ষাবর্ষের ষষ্ঠ শ্রেণির বইয়ের তালিকা.html","https://drive.google.com/open?id=0B8L6VJQZe3EEcXZuYkJXVmpvZjA",""
"2017\২০১৭ শিক্ষাবর্ষের ষষ্ঠ শ্রেণির বইয়ের তালিকা.html","http://drive.google.com/file/d/1xVbplPVXWoJI2xERVH3_Ceuz-K0Op9e-/view?usp=drive_link",""
"2017\২০১৭ শিক্ষাবর্ষের ষষ্ঠ শ্রেণির বইয়ের তালিকা.html","http://drive.google.com/file/d/1DItQvja72xgDGNC47JDT7Ps3mjTKD_-6/view?usp=drive_link",""
"2017\২০১৭ শিক্ষাবর্ষের ষষ্ঠ শ্রেণির বইয়ের তালিকা.html","http://drive.google.com/file/d/1TdOyf_Y_VY9--f6w75JRXKO0xNCX4eXc/view?usp=drive_link",""
"2017\২০১৭ শিক্ষাবর্ষের ষষ্ঠ শ্রেণির বইয়ের তালিকা.html","https://drive.google.com/open?id=0B8L6VJQZe3EEcmF0Vm1YZjJFdXc",""
"2017\২০১৭ শিক্ষাবর্ষের ষষ্ঠ শ্রেণির বইয়ের তালিকা.html","http://drive.google.com/file/d/1XxfWquHXWcE7islpbXq7Iwi33DUlCNFF/view?usp=drive_link",""
"2017\২০১৭ শিক্ষাবর্ষের ষষ্ঠ শ্রেণির বইয়ের তালিকা.html","https://drive.google.com/open?id=0B8L6VJQZe3EEd0hva3FnY1kwN1k",""
"2017\২০১৭ শিক্ষাবর্ষের ষষ্ঠ শ্রেণির বইয়ের তালিকা.html","http://drive.google.com/file/d/1rkf7lfies6fyOBB39So3VrVFivu_u9HP/view?usp=drive_link",""
"2017\২০১৭ শিক্ষাবর্ষের ষষ্ঠ শ্রেণির বইয়ের তালিকা.html","https://drive.google.com/file/d/0B8L6VJQZe3EEOUlUZnJScFgtdUU/view","আনন্দ পাঠ(বাংলা দ্রুত পঠন)"
"2017\২০১৭ শিক্ষাবর্ষের ষষ্ঠ শ্রেণির বইয়ের তালিকা.html","http://drive.google.com/file/d/1CtYV58mw8AAgNWzHL_AOOCQ_kCVkiPQV/view?usp=drive_link","আনন্দ পাঠ(বাংলা দ্রুত পঠন)"
